AccX [mg],AccY [mg],AccZ [mg],State
212,54,842,0
499,34,749,0
691,44,1001,0
750,10,1589,0
744,23,1731,0
829,-126,1832,0
866,-210,1998,0
581,-546,1998,0
145,-813,1998,0
249,-732,1998,0
59,-810,1998,0
-479,-1010,1998,0
-151,-688,1998,0
232,-340,1998,0
311,-280,1998,0
139,-483,1998,0
-110,-647,1998,0
-202,-666,1998,0
-170,-627,1998,0
-365,-631,1806,0
-582,-542,1516,0
-776,-461,1289,0
-690,-416,1295,0
-459,-448,1385,0
-431,-513,1474,0
-344,-635,1504,0
-202,-792,1245,0
-22,-779,853,0
-42,-749,559,0
-92,-751,423,0
-100,-694,320,0
-13,-614,159,0
-50,-525,9,0
-128,-435,-126,0
-204,-414,-210,0
-208,-349,-311,0
-174,-252,-492,0
-167,-173,-648,0
-164,-101,-646,0
-80,-5,-615,0
-150,42,-648,0
-240,61,-665,0
-243,86,-704,0
-258,213,-663,0
-198,214,-569,0
-133,183,-548,0
-106,166,-483,0
-94,126,-383,0
161,112,-239,0
290,44,-54,0
357,-32,343,0
368,-207,730,0
674,-276,927,0
1033,-314,986,0
1291,-365,1075,0
1447,-380,1244,0
1805,-427,1327,0
1996,-489,1330,0
1996,-335,1353,0
1996,-283,1356,0
1996,-170,1290,0
1996,-140,1277,0
1996,-149,1197,0
1996,-236,1085,0
1996,-190,937,0
1978,-161,784,0
1832,-138,627,0
1692,-143,532,0
1599,-156,511,0
1593,-97,495,0
1488,-67,447,0
1359,-44,399,0
1352,-22,381,0
1460,36,399,0
1394,60,467,0
1324,24,551,0
1344,-24,668,0
1214,-144,797,0
1035,-240,767,0
885,-285,594,0
755,-258,396,0
569,-204,159,0
413,-170,33,0
416,-122,58,0
581,-4,181,0
918,137,254,0
979,162,297,0
1070,143,362,0
1261,123,508,0
1505,143,685,0
1560,129,833,0
1381,62,861,0
995,-55,801,0
629,-137,706,0
358,-148,582,0
149,-155,483,0
57,-96,430,0
114,-23,474,0
211,8,476,0
149,20,538,0
200,67,630,0
323,124,729,0
444,181,871,0
461,229,1065,0
481,248,1090,0
469,249,1064,0
471,244,1017,0
482,266,1046,0
499,286,1120,0
505,279,1166,0
540,268,1172,0
550,203,1182,0
447,135,1252,0
441,76,1323,0
448,57,1346,0
392,32,1338,0
172,-33,1320,0
35,-53,1325,0
-78,-79,1424,0
-120,-166,1576,0
-288,-245,1847,0
-505,-311,1998,0
-405,-338,1998,0
-419,-338,1890,0
-501,-318,1711,0
-536,-259,1557,0
-337,-133,1450,0
-157,-5,1241,0
54,112,992,0
121,163,827,0
58,105,803,0
20,82,748,0
112,84,620,0
216,90,508,0
230,82,460,0
194,66,477,0
165,84,500,0
196,142,505,0
