T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
16615, -373, -894, -171, 17080, 41300, -33810
16635, -354, -885, -162, 21840, 54040, -53410
16655, -357, -884, -162, 15750, 61320, -41440
16675, -382, -904, -174, 6090, 57820, -630
16695, -397, -916, -182, 1960, 49280, 39480
16715, -393, -906, -179, 7000, 46410, 49280
16735, -379, -885, -172, 16660, 51800, 30310
16755, -363, -870, -161, 23170, 61320, 4900
16775, -358, -869, -160, 24010, 68810, -6300
16795, -376, -899, -168, 20440, 68530, 7070
16815, -403, -938, -183, 15540, 60130, 38850
16835, -406, -934, -182, 13650, 51100, 64190
16855, -377, -872, -165, 20160, 53060, 45640
16875, -355, -830, -156, 21560, 55580, 32480
16895, -365, -855, -158, 21840, 53620, 31990
16915, -399, -942, -176, 22050, 48090, 39550
16935, -434, -1033, -192, 22680, 40390, 48370
16955, -434, -1027, -190, 21770, 34300, 52220
16975, -399, -940, -173, 14210, 34650, 49490
16995, -369, -873, -159, 3430, 35280, 50400
17015, -380, -881, -165, -3850, 28140, 62440
17035, -410, -944, -179, -4690, 19040, 68460
17055, -420, -977, -183, -1120, 15610, 55440
17075, -405, -953, -178, -1610, 16660, 37240
